player_id,match_id,rating,won,goals_scored,goals_conceded,possession,normalized_skill_gap,ragequit_flag,matches_this_week,session_match_number,losing_streak,winning_streak,ragequit_rate_historical,win_rate_last10,recency_days,matches_last_week
P7410_H,7410,6.8,0,8,7,17430,0.07692307692307697,0,11,7,4,0,0.2867799785808254,0.5712909198100092,14,3
P7411_A,7411,6.6,1,6,5,16082,0.07692307692307664,0,2,2,0,2,0.1670915822037539,0.22495681430344464,12,7
P7411_H,7411,6.4,0,5,6,15011,0.07692307692307664,1,1,5,1,0,0.2761989200043238,0.7327519576366424,0,9
P7412_A,7412,7.0,1,11,0,19315,0.30769230769230754,1,1,8,0,3,0.2952622363549319,0.6360106209836952,14,10
P7412_H,7412,6.2,0,0,11,13475,0.30769230769230754,0,11,3,3,0,0.10806782583805527,0.32703523872187523,17,3
P7413_A,7413,7.2,1,3,2,15466,0.07692307692307697,0,4,2,0,3,0.17294549368479276,0.2681377099374948,21,10
P7413_H,7413,7.0,0,2,3,13581,0.07692307692307697,0,10,1,5,0,0.2540083943553901,0.4263019637603302,5,10
P7414_A,7414,6.8,0,7,10,16691,0.07692307692307697,1,2,5,4,0,0.0818223267240607,0.32477100265261066,26,8
P7414_H,7414,6.6,1,10,7,16743,0.07692307692307697,0,1,5,0,5,0.13402627188236033,0.6210976618156276,21,3
P7415_A,7415,7.2,0,6,5,16708,0.07692307692307697,0,6,3,2,0,0.04599590656121576,0.30458541096716124,5,10
P7415_H,7415,7.0,1,5,6,16331,0.07692307692307697,0,4,3,0,2,0.19576110557390664,0.5142457426104325,14,5
P7416_A,7416,6.8,1,6,7,16309,0.07692307692307697,0,10,4,0,5,0.0012583216273367448,0.5822582003232182,5,6
P7416_H,7416,6.6,0,7,6,15948,0.07692307692307697,0,12,7,1,0,0.13479248579515168,0.6014301322401454,29,10
P7417_A,7417,7.0,0,3,9,14629,0.2307692307692306,1,7,1,4,0,0.27874349759566025,0.6594487347180169,23,6
P7417_H,7417,7.6,1,9,3,19155,0.2307692307692306,0,11,1,0,3,0.2691907384975815,0.5017502761294836,28,4
P7418_A,7418,6.8,0,6,6,16173,0.07692307692307697,1,6,6,5,0,0.24113093570306104,0.32665997729706076,21,6
P7418_H,7418,6.6,1,6,6,17312,0.07692307692307697,0,5,2,0,4,0.04234773194924356,0.40370290036941125,24,7
P7419_A,7419,6.4,0,3,7,14425,0.1538461538461536,0,10,8,4,0,0.15607801662855506,0.42782071514872766,29,10
P7419_H,7419,6.8,1,7,3,16990,0.1538461538461536,0,12,2,0,1,0.21574173257657442,0.6124521525736951,13,9
P741_A,741,6.8,0,6,7,16067,0.07692307692307697,0,12,4,5,0,0.03035207421938264,0.5755028674423043,20,9
P741_H,741,7.0,1,7,6,17812,0.07692307692307697,0,12,6,0,5,0.04410118544813726,0.49701397004752523,13,3
P7420_A,7420,6.8,0,7,12,17409,0.07692307692307697,0,12,1,2,0,0.012019705239364974,0.4840221980813368,19,10
P7420_H,7420,7.0,1,12,7,17785,0.07692307692307697,0,2,7,0,0,0.09692208613797285,0.23609491857326725,16,3
P7421_A,7421,7.0,1,8,4,16026,0.15384615384615394,0,5,7,0,4,0.2631967005564321,0.6137908518646666,28,1
P7421_H,7421,6.6,0,4,8,15704,0.15384615384615394,1,9,8,2,0,0.15224273251022213,0.6824765881188394,10,1
P7422_A,7422,7.2,0,4,4,15655,0.0,0,9,7,5,0,0.25598121312397726,0.7331364497133186,17,10
P7422_H,7422,7.2,1,4,4,17055,0.0,0,2,7,0,0,0.025095051545662637,0.21225983752904184,10,9
P7423_A,7423,7.2,1,6,10,17504,0.07692307692307697,0,7,2,0,3,0.016830819298945865,0.7248874635179872,19,7
P7423_H,7423,7.0,0,10,6,17538,0.07692307692307697,0,10,1,2,0,0.24117032074067749,0.7256151624043783,8,8
P7424_A,7424,7.2,0,5,4,16225,0.23076923076923092,1,4,7,0,0,0.14932504758343595,0.5978671413243035,29,10
P7424_H,7424,6.6,1,4,5,15340,0.23076923076923092,0,3,1,0,0,0.14127871332261752,0.36712491772515154,19,9
P7425_A,7425,7.2,1,10,6,18888,0.30769230769230754,0,11,6,0,4,0.14269478300574873,0.7354892287665986,7,8
P7425_H,7425,6.4,0,6,10,15679,0.30769230769230754,1,1,2,2,0,0.11432137686486045,0.40850358450194174,17,2
P7426_A,7426,6.6,0,7,7,16262,0.15384615384615394,1,3,3,1,0,0.26592152952347675,0.5486217411959176,16,0
P7426_H,7426,7.0,1,7,7,16391,0.15384615384615394,0,11,3,0,0,0.15629913900771789,0.4645702225613238,24,9
P7427_A,7427,7.0,0,8,12,18492,0.07692307692307697,0,9,6,3,0,0.2921662111900205,0.731568240200063,25,1
P7427_H,7427,7.2,1,12,8,19362,0.07692307692307697,0,9,2,0,4,0.2539577843376068,0.35483849372858783,11,7
P7428_A,7428,7.4,1,4,1,16847,0.3076923076923079,0,7,8,0,3,0.22127130499816663,0.39868857361311233,21,2
P7428_H,7428,6.6,0,1,4,14049,0.3076923076923079,0,3,4,3,0,0.19086239451351836,0.444743788677031,26,1
P7429_A,7429,7.0,0,9,12,17423,0.07692307692307697,0,3,5,2,0,0.25055106656853515,0.7128713651777754,25,3
P7429_H,7429,7.2,1,12,9,17905,0.07692307692307697,0,4,6,0,4,0.26451921250623295,0.39091471527618826,4,4
P742_A,742,7.0,1,5,3,16665,0.0,0,7,1,0,3,0.039972259440418254,0.3731816510062921,18,1
P742_H,742,7.0,0,3,5,14827,0.0,0,7,6,2,0,0.10792229442489289,0.6776432498208921,14,2
P7430_A,7430,7.2,0,4,7,16072,0.07692307692307697,1,12,5,1,0,0.24163468730469698,0.4326061280289234,24,5
P7430_H,7430,7.4,1,7,4,17329,0.07692307692307697,0,12,8,0,1,0.06639169862885136,0.5989469096655025,17,0
P7431_A,7431,7.2,1,10,7,17666,0.07692307692307697,0,2,6,0,4,0.17585941945578334,0.7253544957341245,25,1
P7431_H,7431,7.0,0,7,10,16699,0.07692307692307697,1,12,2,2,0,0.23413515294864323,0.3353380138383826,30,6
P7432_A,7432,7.4,1,10,7,19275,0.15384615384615394,0,5,1,0,4,0.06718136493394926,0.47860482805674814,28,1
P7432_H,7432,7.0,0,7,10,16859,0.15384615384615394,1,7,5,4,0,0.12060422516076726,0.49217588701626486,30,4
P7433_A,7433,7.2,1,6,4,16608,0.07692307692307697,0,7,7,0,4,0.2745347023562305,0.5409681364392744,23,3
P7433_H,7433,7.0,0,4,6,14800,0.07692307692307697,1,6,3,3,0,0.10680070774725327,0.7510832283898892,30,0
P7434_A,7434,6.8,0,4,5,14526,0.07692307692307697,0,10,4,4,0,0.18141597938936843,0.7883618930821699,3,4
P7434_H,7434,6.6,1,5,4,15452,0.07692307692307697,0,10,6,0,2,0.13015345856180183,0.6806803325703923,13,3
P7435_A,7435,6.8,1,3,7,15360,0.15384615384615394,0,12,6,0,3,0.26311020715087347,0.2179528126340357,13,7
P7435_H,7435,7.2,0,7,3,16981,0.15384615384615394,1,8,5,3,0,0.127244283915049,0.2702257141249185,12,1
P7436_A,7436,6.6,0,1,5,14177,0.15384615384615394,0,3,4,4,0,0.10776828081207043,0.2705993436353725,22,4
P7436_H,7436,7.0,1,5,1,15735,0.15384615384615394,0,1,6,0,4,0.05198176126968377,0.518967097821428,7,10
P7437_A,7437,7.0,0,4,3,15360,0.07692307692307697,1,3,8,5,0,0.10477266484433757,0.22588544371601293,12,9
P7437_H,7437,7.2,1,3,4,15458,0.07692307692307697,0,11,3,0,1,0.2008663170392799,0.5070252285326553,27,8
P7438_A,7438,6.4,1,5,9,14968,0.07692307692307664,1,2,5,0,4,0.052743249482444444,0.6510938872624037,0,8
P7438_H,7438,6.6,0,9,5,16515,0.07692307692307664,1,2,2,0,0,0.2116122586183051,0.3811561394663261,25,10
P7439_A,7439,7.2,1,11,5,18276,0.15384615384615394,0,2,1,0,5,0.003194109193681671,0.4816510793650164,30,2
P7439_H,7439,6.8,0,5,11,16275,0.15384615384615394,0,5,3,5,0,0.11008590162079253,0.2579488474677575,26,9
P743_A,743,7.0,0,6,4,16596,0.07692307692307697,1,1,4,0,0,0.13978044918202687,0.24132502100344327,16,3
P743_H,743,6.8,1,4,6,15578,0.07692307692307697,0,10,4,0,1,0.028836101425508385,0.5202723215435867,8,9
P7440_A,7440,7.0,0,7,5,17316,0.07692307692307697,1,4,3,1,0,0.2052292199714565,0.20729324659333312,8,0
P7440_H,7440,6.8,1,5,7,16150,0.07692307692307697,0,10,7,0,0,0.030827072807116784,0.6220652477381023,26,1
P7441_A,7441,6.8,0,9,9,17128,0.0,0,5,2,2,0,0.026988537237164035,0.2851521591211369,25,5
P7441_H,7441,6.8,1,9,9,17913,0.0,0,2,6,0,4,0.11037992896935067,0.7365700834013302,16,8
P7442_A,7442,7.2,1,7,3,16783,0.07692307692307697,0,5,2,0,2,0.22148952146124506,0.7101605893830716,20,5
P7442_H,7442,7.0,0,3,7,15623,0.07692307692307697,0,10,6,3,0,0.2891024878929914,0.33595869365951925,10,0
P7443_A,7443,6.6,0,2,6,14995,0.23076923076923092,0,4,6,4,0,0.23280534997832872,0.3410341923248218,13,4
P7443_H,7443,7.2,1,6,2,16405,0.23076923076923092,0,8,4,0,0,0.13980140717073236,0.22203678129149299,15,3
P7444_A,7444,7.0,0,5,6,16162,0.0,1,1,6,0,0,0.08177920677087057,0.7901516520693663,3,5
P7444_H,7444,7.0,1,6,5,16912,0.0,1,12,3,0,1,0.09042411984185036,0.23317494613519557,13,3
P7445_A,7445,6.8,0,2,5,14304,0.15384615384615394,0,5,7,0,0,0.08510958784955411,0.4877790529402655,9,7
P7445_H,7445,7.2,1,5,2,17092,0.15384615384615394,0,11,6,0,4,0.08349683402738656,0.7095378555647263,12,7
P7446_A,7446,6.8,0,5,6,16317,0.15384615384615394,1,12,3,2,0,0.020728796318812626,0.2961322897151324,26,10
P7446_H,7446,7.2,1,6,5,17056,0.15384615384615394,1,10,1,0,1,0.06613377241979632,0.6626415795201139,10,6
P7447_A,7447,7.0,0,5,4,15999,0.07692307692307697,0,1,4,3,0,0.032378244923582995,0.30127504124765836,29,9
P7447_H,7447,6.8,1,4,5,15039,0.07692307692307697,0,10,8,0,5,0.00221213295399002,0.38277132417737636,3,1
P7448_A,7448,6.8,0,5,10,16037,0.0,0,10,2,1,0,0.08568050874166945,0.3533701236304773,26,7
P7448_H,7448,6.8,1,10,5,17465,0.0,0,4,5,0,3,0.10565741021699071,0.22823855295902531,1,1
P7449_A,7449,7.0,0,7,10,16444,0.07692307692307697,0,8,2,3,0,0.2782300252025987,0.27375750102572205,4,0
P7449_H,7449,7.2,1,10,7,18989,0.07692307692307697,0,1,2,0,4,0.2984465100140761,0.6052089439709427,26,8
P744_A,744,6.2,1,3,7,16733,0.2307692307692306,0,11,7,0,1,0.17383126615327435,0.2516471887117151,15,4
P744_H,744,6.8,0,7,3,16628,0.2307692307692306,1,2,8,4,0,0.2702950534431826,0.7853563786210505,27,5
P7450_A,7450,7.2,1,7,4,17068,0.23076923076923092,0,1,5,0,1,0.1854678102138204,0.35653639022734773,1,0
P7450_H,7450,6.6,0,4,7,14663,0.23076923076923092,1,11,7,1,0,0.14927337257077153,0.2657775228610496,2,0
P7451_A,7451,7.0,0,6,3,16526,0.07692307692307697,1,7,8,1,0,0.012804974365250665,0.4234226797395913,7,7
P7451_H,7451,6.8,1,3,6,15208,0.07692307692307697,0,2,4,0,1,0.013378836893038714,0.36564535584872915,24,9
P7452_A,7452,7.6,1,9,9,19537,0.30769230769230754,0,1,6,0,2,0.009239234792382279,0.24707141528414345,24,10
P7452_H,7452,6.8,0,9,9,18036,0.30769230769230754,0,12,1,3,0,0.0450240956668086,0.593964593540702,30,9
P7453_A,7453,7.0,1,8,8,16891,0.07692307692307697,0,6,2,0,4,0.02307060313273048,0.6666145264360179,22,4
P7453_H,7453,7.2,0,8,8,17875,0.07692307692307697,0,6,7,3,0,0.05840359303747404,0.20127283091536627,3,1
P7454_A,7454,7.2,1,10,5,16959,0.15384615384615394,0,10,6,0,4,0.15576295541679736,0.543128793935111,24,6
P7454_H,7454,6.8,0,5,10,15985,0.15384615384615394,0,2,2,1,0,0.15096025920189476,0.5873450215410593,16,0
P7455_A,7455,6.6,1,7,6,15650,0.0,0,1,4,0,3,0.10325483701233935,0.7900118999489363,30,10
P7455_H,7455,6.6,0,6,7,17035,0.0,1,10,4,3,0,0.19979252101855197,0.5961705806851423,17,3
P7456_A,7456,6.4,0,3,7,14646,0.1538461538461536,1,3,3,0,0,0.11757706811505714,0.37928326964039005,25,0
P7456_H,7456,6.8,1,7,3,17602,0.1538461538461536,0,10,4,0,4,0.06607206327411957,0.6017158046055748,13,7
P7457_A,7457,6.6,1,8,5,16562,0.07692307692307697,0,5,8,0,4,0.20764592815247593,0.36611911483617143,4,4
P7457_H,7457,6.8,0,5,8,15979,0.07692307692307697,1,6,4,1,0,0.2940612142500324,0.2837494554672208,20,1
P7458_A,7458,6.6,1,5,9,15442,0.23076923076923092,1,3,2,0,4,0.24321155083094975,0.6448628897718471,4,3
P7458_H,7458,7.2,0,9,5,18287,0.23076923076923092,0,9,1,5,0,0.12421548054048467,0.4903266378032846,23,1
P7459_A,7459,7.6,1,12,5,19898,0.4615384615384612,0,11,7,0,3,0.11270048212074779,0.7711210165116538,9,7
P7459_H,7459,6.4,0,5,12,14888,0.4615384615384612,1,5,2,5,0,0.011594614323677177,0.2373279199039856,1,5
P745_A,745,7.2,1,4,3,16750,0.15384615384615394,0,2,7,0,5,0.1971217953356451,0.48766379826162637,25,8
P745_H,745,6.8,0,3,4,14609,0.15384615384615394,0,10,6,3,0,0.06678718760541395,0.35057299222387794,8,10
P7460_A,7460,7.2,0,5,3,16917,0.07692307692307697,0,6,7,0,0,0.2050554054832077,0.5029792679295276,15,5
P7460_H,7460,7.0,1,3,5,16040,0.07692307692307697,0,12,4,0,2,0.22805081642505198,0.2255276294498103,20,1
P7461_A,7461,6.8,0,0,4,15023,0.0,1,8,3,0,0,0.2639388195221021,0.22427382791115386,29,2
P7461_H,7461,6.8,1,4,0,15388,0.0,0,11,1,0,5,0.16447500254683325,0.5216893360079865,6,1
P7462_A,7462,7.0,1,6,7,16448,0.0,0,6,3,0,0,0.2489932816890454,0.41192004597072446,24,2
P7462_H,7462,7.0,0,7,6,16726,0.0,0,4,5,4,0,0.2169555911104441,0.2137738473784454,20,2
P7463_A,7463,6.6,0,7,6,15951,0.15384615384615394,0,6,3,3,0,0.10589435138402976,0.5652176626135594,3,8
P7463_H,7463,7.0,1,6,7,17242,0.15384615384615394,0,8,8,0,1,0.03192865242282363,0.4663622133836721,30,7
P7464_A,7464,6.6,0,5,7,15132,0.15384615384615394,0,8,3,3,0,0.07265098396027765,0.7861914883673928,24,4
P7464_H,7464,7.0,1,7,5,17650,0.15384615384615394,0,10,6,0,2,0.25337335578488834,0.6994898096491984,7,6
P7465_A,7465,7.0,1,6,10,16971,0.15384615384615394,0,2,4,0,3,0.16032653136377087,0.6380995730066823,28,3
P7465_H,7465,7.4,0,10,6,17335,0.15384615384615394,0,8,8,5,0,0.1996687582282722,0.4875458927172768,2,7
P7466_A,7466,7.0,1,8,7,16732,0.0,0,6,6,0,4,0.24182225227275214,0.49093290525178085,3,4
P7466_H,7466,7.0,0,7,8,16938,0.0,0,2,4,0,0,0.20011285261385114,0.7640317522238407,30,10
P7467_A,7467,7.6,1,10,3,18876,0.4615384615384612,0,1,8,0,4,0.2568163807143271,0.6389686485545049,24,9
P7467_H,7467,6.4,0,3,10,13655,0.4615384615384612,0,6,6,5,0,0.025907873590789433,0.2541269013417698,16,9
P7468_A,7468,6.8,0,7,6,16672,0.07692307692307697,0,7,4,3,0,0.2710940632976068,0.4615007017171202,26,2
P7468_H,7468,7.0,1,6,7,16823,0.07692307692307697,0,10,8,0,0,0.24378657006904422,0.45087202491445816,15,0
P7469_A,7469,6.6,0,3,4,15052,0.15384615384615394,0,5,8,3,0,0.27090225972315374,0.26744520395018223,22,2
P7469_H,7469,7.0,1,4,3,15834,0.15384615384615394,0,10,8,0,3,0.2192574048137916,0.7073396164449548,14,2
P746_A,746,7.2,1,7,1,16898,0.23076923076923092,0,8,7,0,3,0.08231807048498666,0.36892065799832957,25,4
P746_H,746,6.6,0,1,7,13325,0.23076923076923092,0,11,4,5,0,0.03416380409390674,0.4242309515776324,14,4
P7470_A,7470,6.8,1,8,2,17336,0.0,0,12,8,0,1,0.038891441385782176,0.7878276726005593,18,6
P7470_H,7470,6.8,0,2,8,14970,0.0,0,9,4,2,0,0.14967142720074172,0.6092357086093523,25,2
P7471_A,7471,7.2,1,6,6,16787,0.0,0,4,3,0,0,0.11728092291209852,0.6835149210965921,29,7
P7471_H,7471,7.2,0,6,6,17173,0.0,0,7,5,1,0,0.19626522813132233,0.2631588609334803,22,1
P7472_A,7472,7.0,1,6,1,16968,0.15384615384615394,0,8,4,0,3,0.15098329212565298,0.5240063791244092,24,10
P7472_H,7472,6.6,0,1,6,13409,0.15384615384615394,1,6,5,4,0,0.03759599921758976,0.629335425214447,9,9
P7473_A,7473,7.0,0,8,8,17922,0.0,0,2,5,4,0,0.0006736534105841851,0.687951071051825,10,8
P7473_H,7473,7.0,1,8,8,17022,0.0,0,7,2,0,3,0.03849394381758753,0.7308905662867378,12,1
P7474_A,7474,6.8,1,3,4,15198,0.15384615384615394,0,9,2,0,1,0.04402168304524908,0.2539251441070302,11,5
P7474_H,7474,7.2,0,4,3,15804,0.15384615384615394,1,5,1,1,0,0.2159755574122607,0.6435667849975644,0,7
P7475_A,7475,6.6,1,3,8,14134,0.07692307692307697,0,2,7,0,4,0.08558431244533526,0.258891090233383,3,1
P7475_H,7475,6.8,0,8,3,17073,0.07692307692307697,0,4,8,3,0,0.028091081443633047,0.4424891179907189,30,0
P7476_A,7476,6.6,0,6,7,15337,0.23076923076923092,0,3,8,1,0,0.2266136998307368,0.4677207927290569,18,5
P7476_H,7476,7.2,1,7,6,16553,0.23076923076923092,0,4,8,0,0,0.282145802986664,0.3719922547849716,21,4
P7477_A,7477,7.0,1,3,9,15191,0.15384615384615394,0,10,6,0,5,0.030144684873565263,0.7179875282115751,3,9
P7477_H,7477,7.4,0,9,3,17679,0.15384615384615394,0,7,2,5,0,0.28891772204813443,0.5518156902305416,4,3
P7478_A,7478,7.2,1,13,4,20266,0.3846153846153845,1,10,4,0,2,0.28507942718359036,0.284315322166911,12,7
P7478_H,7478,6.2,0,4,13,14007,0.3846153846153845,0,8,5,0,0,0.1569352893071528,0.42363135768240956,20,9
P7479_A,7479,7.0,1,9,2,17232,0.2307692307692306,0,1,6,0,2,0.08872964244783471,0.2472918430145302,18,9
P7479_H,7479,6.4,0,2,9,13986,0.2307692307692306,0,8,8,3,0,0.04142765221448127,0.4967490549268481,15,5
P747_A,747,7.0,0,7,3,17382,0.07692307692307697,0,5,1,2,0,0.24715606047364305,0.41290233747665966,30,4
P747_H,747,6.8,1,3,7,15277,0.07692307692307697,0,12,8,0,2,0.18142198065412068,0.3930977471061833,22,10
P7480_A,7480,7.0,1,5,7,15909,0.0,0,7,2,0,5,0.19538958523209554,0.7059178920049414,28,4
P7480_H,7480,7.0,0,7,5,16481,0.0,1,11,3,0,0,0.25826304743832246,0.709809208341345,21,9
P7481_A,7481,7.0,0,5,10,16574,0.07692307692307697,0,11,7,5,0,0.13318325882935803,0.6076286002914912,24,6
P7481_H,7481,7.2,1,10,5,17834,0.07692307692307697,1,1,6,0,1,0.11043252255311195,0.7515805918011356,30,7
P7482_A,7482,7.2,0,7,8,16672,0.23076923076923092,1,2,1,5,0,0.2286914090756052,0.5928223057009154,20,1
P7482_H,7482,6.6,1,8,7,17200,0.23076923076923092,0,1,4,0,5,0.08916605838939393,0.5714034485601944,2,7
P7483_A,7483,6.6,0,9,9,17331,0.07692307692307697,1,5,6,1,0,0.09837775174419673,0.25620827934297974,20,3
P7483_H,7483,6.8,1,9,9,17125,0.07692307692307697,0,6,5,0,4,0.11432737077650437,0.20626413265720336,27,6
P7484_A,7484,7.0,0,7,7,16562,0.0,0,10,4,0,0,0.25690740106888926,0.3259234583074792,28,0
P7484_H,7484,7.0,1,7,7,16937,0.0,1,9,4,0,4,0.23373463011608192,0.6720668521967865,10,4
P7485_A,7485,7.0,0,4,4,15496,0.0,1,8,6,1,0,0.08742536331716175,0.7575177445765873,11,0
P7485_H,7485,7.0,1,4,4,15802,0.0,0,7,8,0,4,0.04308370843118585,0.3377790266990894,9,5
P7486_A,7486,6.8,0,2,12,14656,0.23076923076923092,0,12,3,0,0,0.11783795428241081,0.30116170463845865,24,7
P7486_H,7486,7.4,1,12,2,19336,0.23076923076923092,0,5,3,0,3,0.18736552383044297,0.7013469469823255,15,4
P7487_A,7487,6.8,0,3,8,15822,0.07692307692307697,0,3,8,0,0,0.20287408850956054,0.4277285364957611,20,3
P7487_H,7487,7.0,1,8,3,18524,0.07692307692307697,0,9,6,0,0,0.060129035712456556,0.7867315640488652,6,8
P7488_A,7488,7.0,1,7,4,17284,0.15384615384615394,0,5,8,0,2,0.074820570631167,0.7764930493600619,30,2
P7488_H,7488,6.6,0,4,7,15346,0.15384615384615394,1,3,6,1,0,0.27903036572260514,0.40060460828490563,10,4
P7489_A,7489,6.6,0,6,8,15861,0.07692307692307697,0,3,6,1,0,0.11551794447040237,0.5359040059204654,0,3
P7489_H,7489,6.8,1,8,6,16912,0.07692307692307697,0,3,7,0,1,0.09424279061007533,0.6078369616315186,13,4
P748_A,748,6.8,1,5,6,16262,0.07692307692307697,0,6,7,0,4,0.20871307252302546,0.5839855417238349,14,5
P748_H,748,6.6,0,6,5,16287,0.07692307692307697,0,1,5,5,0,0.1403631266165791,0.7852680035498383,22,2
P7490_A,7490,7.0,0,4,2,15463,0.0,0,11,2,4,0,0.07404058313491337,0.41545861552910424,3,1
P7490_H,7490,7.0,1,2,4,14843,0.0,0,4,4,0,2,0.12278914650801977,0.6355451342573591,10,7
P7491_A,7491,7.0,1,5,7,16050,0.0,0,8,6,0,1,0.04325858297183469,0.5485930384003952,4,4
P7491_H,7491,7.0,0,7,5,17037,0.0,0,3,7,4,0,0.08386911016529763,0.512360123696669,7,0
P7492_A,7492,6.8,0,11,9,17962,0.07692307692307697,0,5,2,4,0,0.12553876454242577,0.2890165197886226,23,3
P7492_H,7492,7.0,1,9,11,17525,0.07692307692307697,0,2,5,0,1,0.15539816447004823,0.652169627378153,4,4
P7493_A,7493,7.0,1,5,1,16133,0.07692307692307697,0,2,4,0,3,0.22249720629008593,0.43853955595999716,1,10
P7493_H,7493,6.8,0,1,5,14102,0.07692307692307697,0,11,2,4,0,0.11548307744827188,0.27756325505327245,29,5
P7494_A,7494,7.4,1,10,6,17462,0.15384615384615394,0,7,4,0,2,0.16371139709488655,0.20684716121488067,5,4
P7494_H,7494,7.0,0,6,10,15530,0.15384615384615394,1,10,8,3,0,0.28530188965239583,0.2891237285402628,5,4
P7495_A,7495,7.2,1,8,4,17794,0.15384615384615394,0,3,3,0,1,0.24549488752656773,0.6142350582124501,16,8
P7495_H,7495,6.8,0,4,8,15168,0.15384615384615394,1,5,6,1,0,0.0711026475169056,0.6492536073266977,4,9
P7496_A,7496,7.4,0,5,3,17531,0.23076923076923092,0,3,8,2,0,0.06404499956988559,0.22752292839323615,13,8
P7496_H,7496,6.8,1,3,5,14900,0.23076923076923092,0,6,3,0,4,0.19880894950435268,0.292859619390082,3,10
P7497_A,7497,6.8,0,5,8,15740,0.15384615384615394,1,10,1,4,0,0.17859898044271844,0.7995272857271734,27,5
P7497_H,7497,7.2,1,8,5,17639,0.15384615384615394,0,3,5,0,0,0.16406188797068078,0.44831733208732494,14,3
P7498_A,7498,7.0,0,7,3,17565,0.15384615384615394,0,8,6,5,0,0.04625123429152112,0.7370040389982149,13,10
P7498_H,7498,6.6,1,3,7,14958,0.15384615384615394,0,2,8,0,2,0.108785294611837,0.44408274983132356,27,8
P7499_A,7499,6.8,1,2,2,15245,0.07692307692307697,0,3,2,0,4,0.2278111608547409,0.5174267816446754,11,7
P7499_H,7499,6.6,0,2,2,14569,0.07692307692307697,0,8,4,3,0,0.21707642204933023,0.7253655716019947,0,6
P749_A,749,7.4,1,14,1,19182,0.5384615384615384,0,8,7,0,0,0.04955214331921781,0.7939168307956528,7,4
P749_H,749,6.0,0,1,14,12747,0.5384615384615384,1,1,1,1,0,0.12805796489959506,0.24259769633993455,23,1
P74_A,74,6.8,1,7,2,16450,0.07692307692307697,0,8,5,0,0,0.13281405288950743,0.5793369489370944,17,1
P74_H,74,6.6,0,2,7,13828,0.07692307692307697,0,10,5,4,0,0.15257454865092748,0.48107723470079705,25,0
P7500_A,7500,6.8,1,3,7,14852,0.15384615384615394,0,2,5,0,3,0.13834754013113063,0.5235198745114394,10,1
P7500_H,7500,7.2,0,7,3,16820,0.15384615384615394,0,12,2,3,0,0.15051469568276968,0.32103194622817777,13,10
P7501_A,7501,7.4,1,11,4,18926,0.23076923076923092,0,7,8,0,4,0.24394333748171343,0.7366123860744604,24,4
P7501_H,7501,6.8,0,4,11,14891,0.23076923076923092,0,6,6,1,0,0.11684029946536709,0.37207454848385346,18,6
P7502_A,7502,7.0,1,9,5,17438,0.2307692307692306,0,2,3,0,2,0.1656075836371927,0.28361187101177804,28,5
P7502_H,7502,6.4,0,5,9,15089,0.2307692307692306,0,5,1,0,0,0.1820300819003425,0.6253124335290958,18,9
P7503_A,7503,7.0,1,6,1,16602,0.07692307692307697,0,7,8,0,5,0.28269151412510996,0.7882544813536003,3,0
P7503_H,7503,6.8,0,1,6,13427,0.07692307692307697,0,8,2,3,0,0.19642087636939118,0.3442261251142329,29,8
P7504_A,7504,7.0,0,3,8,15398,0.15384615384615394,0,3,4,3,0,0.03920496354609288,0.48138373939666995,6,8
P7504_H,7504,7.4,1,8,3,17848,0.15384615384615394,0,1,2,0,0,0.1747372985144525,0.23886384973148395,17,4
P7505_A,7505,6.4,0,6,12,16648,0.30769230769230754,0,7,4,4,0,0.19857567893285763,0.4000853009515145,14,4
P7505_H,7505,7.2,1,12,6,18021,0.30769230769230754,0,5,4,0,0,0.002850494527559122,0.6834699008507206,9,3
P7506_A,7506,6.8,0,4,4,14866,0.07692307692307697,0,5,5,1,0,0.022591770510057008,0.7289331946253568,15,10
P7506_H,7506,7.0,1,4,4,16370,0.07692307692307697,0,7,2,0,0,0.005699428528614958,0.34061709681315055,14,10
P7507_A,7507,7.0,0,6,8,16856,0.07692307692307697,1,1,3,1,0,0.014475884376877968,0.5284589765638961,1,4
P7507_H,7507,6.8,1,8,6,16091,0.07692307692307697,0,8,4,0,2,0.026899516059323236,0.6708959399375758,8,8
P7508_A,7508,7.0,1,10,5,18050,0.2307692307692306,0,12,7,0,1,0.2873446475809181,0.21109714134641042,3,9
P7508_H,7508,6.4,0,5,10,15129,0.2307692307692306,0,10,5,2,0,0.062016266686320265,0.32738259495597555,26,5
P7509_A,7509,6.8,0,3,7,14534,0.0,0,5,3,2,0,0.06136731983271476,0.22240336770505637,6,10
P7509_H,7509,6.8,1,7,3,16817,0.0,0,8,8,0,2,0.2572258440246217,0.2760944947928011,28,1
P750_A,750,7.0,1,9,9,18296,0.07692307692307697,0,10,8,0,1,0.22582696414475106,0.3065984498825932,24,1
P750_H,750,6.8,0,9,9,17687,0.07692307692307697,1,10,8,3,0,0.20274461041299405,0.2177493015162465,22,5
P7510_A,7510,6.8,0,6,8,15906,0.0,0,5,2,0,0,0.12652060376763777,0.46272819782573216,20,2
P7510_H,7510,6.8,1,8,6,18203,0.0,0,12,3,0,2,0.009353099438865897,0.44752897261165336,16,8
P7511_A,7511,7.0,0,9,10,17128,0.07692307692307697,0,7,2,3,0,0.24796193833901195,0.3750065654680165,11,2
